Date,Mode,Count
01/28/2024,BT,715214
01/28/2024,Bus,535857
01/28/2024,LIRR,75177
01/28/2024,MNR,66794
01/28/2024,SIR,1455
01/28/2024,Subway,1549077
01/29/2024,AAR,29367
01/29/2024,BT,842719
01/29/2024,Bus,1211703
01/29/2024,LIRR,214890
01/29/2024,MNR,187702
01/29/2024,SIR,6755
01/29/2024,Subway,3297571
01/30/2024,AAR,32782
01/30/2024,BT,872485
01/30/2024,Bus,1284597
01/30/2024,LIRR,230931
01/30/2024,MNR,207896
01/30/2024,SIR,7744
01/30/2024,Subway,3717520
01/31/2024,AAR,33417
01/31/2024,BT,886952
01/31/2024,Bus,1325692
01/31/2024,LIRR,228148
01/31/2024,MNR,204353
01/31/2024,SIR,7651
01/31/2024,Subway,3808584
02/01/2024,AAR,33540
02/01/2024,BT,916087
02/01/2024,Bus,1337508
02/01/2024,LIRR,214275
02/01/2024,MNR,189621
02/01/2024,SIR,7465
02/01/2024,Subway,3814682
02/02/2024,AAR,32175
02/02/2024,BT,921659
02/02/2024,Bus,1239617
02/02/2024,LIRR,200395
02/02/2024,MNR,174044
02/02/2024,SIR,6207
02/02/2024,Subway,3457807
02/03/2024,AAR,20070
02/03/2024,BT,849004
02/03/2024,Bus,808103
02/03/2024,LIRR,113576
02/03/2024,MNR,102310
02/03/2024,SIR,2357
02/03/2024,Subway,2324038
02/04/2024,AAR,20480
02/04/2024,BT,793254
02/04/2024,Bus,626299
02/04/2024,LIRR,86327
02/04/2024,MNR,77083
02/04/2024,SIR,1746
02/04/2024,Subway,1742107
02/05/2024,AAR,31372
02/05/2024,BT,859195
02/05/2024,Bus,1297578
02/05/2024,LIRR,218879
02/05/2024,MNR,190181
02/05/2024,SIR,7053
02/05/2024,Subway,3481777
02/06/2024,AAR,33618
02/06/2024,BT,884477
02/06/2024,Bus,1346868
02/06/2024,LIRR,233524
02/06/2024,MNR,208252
02/06/2024,SIR,7709
02/06/2024,Subway,3857533
02/07/2024,AAR,34799
02/07/2024,BT,900800
02/07/2024,Bus,1341486
02/07/2024,LIRR,229426
02/07/2024,MNR,202871
02/07/2024,SIR,7655
02/07/2024,Subway,3900992
02/08/2024,AAR,34386
02/08/2024,BT,941702
02/08/2024,Bus,1350925
02/08/2024,LIRR,232069
02/08/2024,MNR,198010
02/08/2024,SIR,7442
02/08/2024,Subway,3903673
02/09/2024,AAR,32233
02/09/2024,BT,957789
02/09/2024,Bus,1268268
02/09/2024,LIRR,218909
02/09/2024,MNR,185475
02/09/2024,SIR,6121
02/09/2024,Subway,3547321
02/10/2024,AAR,20462
02/10/2024,BT,880000
02/10/2024,Bus,795892
02/10/2024,LIRR,118074
02/10/2024,MNR,99942
02/10/2024,SIR,2596
02/10/2024,Subway,2385448
02/11/2024,AAR,20610
02/11/2024,BT,762790
02/11/2024,Bus,628400
02/11/2024,LIRR,83832
02/11/2024,MNR,73614
02/11/2024,SIR,1769
02/11/2024,Subway,1774698
02/12/2024,AAR,30323
02/12/2024,BT,892930
02/12/2024,Bus,1254403
02/12/2024,LIRR,212628
02/12/2024,MNR,185118
02/12/2024,SIR,6132
02/12/2024,Subway,3374596
02/13/2024,AAR,23271
02/13/2024,BT,482279
02/13/2024,Bus,724893
02/13/2024,LIRR,166803
02/13/2024,MNR,134355
02/13/2024,SIR,3641
02/13/2024,Subway,2273584
02/14/2024,AAR,32796
02/14/2024,BT,913181
02/14/2024,Bus,1282121
02/14/2024,LIRR,230505
02/14/2024,MNR,201686
02/14/2024,SIR,7645
02/14/2024,Subway,3963628
02/15/2024,AAR,33402
02/15/2024,BT,952529
02/15/2024,Bus,1305830
02/15/2024,LIRR,228885
02/15/2024,MNR,202704
02/15/2024,SIR,7500
02/15/2024,Subway,3874860
02/16/2024,AAR,32442
02/16/2024,BT,966657
02/16/2024,Bus,1225865
02/16/2024,LIRR,210552
02/16/2024,MNR,186547
02/16/2024,SIR,6269
02/16/2024,Subway,3504536
02/17/2024,AAR,17545
02/17/2024,BT,772481
02/17/2024,Bus,680638
02/17/2024,LIRR,95271
02/17/2024,MNR,92423
02/17/2024,SIR,2038
02/17/2024,Subway,2178047
02/18/2024,AAR,18975
02/18/2024,BT,797397
02/18/2024,Bus,604537
02/18/2024,LIRR,89877
02/18/2024,MNR,81659
02/18/2024,SIR,1720
02/18/2024,Subway,1850840
02/19/2024,AAR,17585
02/19/2024,BT,817600
02/19/2024,Bus,842548
02/19/2024,LIRR,96569
02/19/2024,MNR,85973
02/19/2024,SIR,3007
02/19/2024,Subway,2244741
02/20/2024,AAR,32208
02/20/2024,BT,899285
02/20/2024,Bus,1201850
02/20/2024,LIRR,233827
02/20/2024,MNR,207099
02/20/2024,SIR,7023
02/20/2024,Subway,3490990
02/21/2024,AAR,33590
02/21/2024,BT,896387
02/21/2024,Bus,1222440
02/21/2024,LIRR,230058
02/21/2024,MNR,201074
02/21/2024,SIR,7112
02/21/2024,Subway,3591484
02/22/2024,AAR,32702
02/22/2024,BT,928655
02/22/2024,Bus,1212903
02/22/2024,LIRR,225465
02/22/2024,MNR,195315
02/22/2024,SIR,6674
02/22/2024,Subway,3588173
02/23/2024,AAR,30262
02/23/2024,BT,920820
02/23/2024,Bus,1126271
02/23/2024,LIRR,208527
02/23/2024,MNR,182348
02/23/2024,SIR,5479
02/23/2024,Subway,3219121
02/24/2024,AAR,19456
02/24/2024,BT,869440
02/24/2024,Bus,788962
02/24/2024,LIRR,114816
02/24/2024,MNR,98942
02/24/2024,SIR,2407
02/24/2024,Subway,2308808
02/25/2024,AAR,19822
02/25/2024,BT,825580
02/25/2024,Bus,608010
02/25/2024,LIRR,88104
02/25/2024,MNR,78248
02/25/2024,SIR,1800
02/25/2024,Subway,1740477
02/26/2024,AAR,30867
02/26/2024,BT,877847
02/26/2024,Bus,1275320
02/26/2024,LIRR,217914
02/26/2024,MNR,187542
02/26/2024,SIR,6969
02/26/2024,Subway,3439079
02/27/2024,AAR,33571
02/27/2024,BT,897691
02/27/2024,Bus,1332209
02/27/2024,LIRR,233207
02/27/2024,MNR,208042
02/27/2024,SIR,7659
02/27/2024,Subway,3802458
02/28/2024,AAR,33664
02/28/2024,BT,893814
02/28/2024,Bus,1290829
02/28/2024,LIRR,228110
02/28/2024,MNR,199671
02/28/2024,SIR,7428
02/28/2024,Subway,3784177
02/29/2024,AAR,33637
02/29/2024,BT,962146
02/29/2024,Bus,1334777
02/29/2024,LIRR,232010
02/29/2024,MNR,204828
02/29/2024,SIR,7295
02/29/2024,Subway,3905888
03/01/2024,AAR,33416
03/01/2024,BT,973371
03/01/2024,Bus,1276428
03/01/2024,LIRR,181633
03/01/2024,MNR,157348
03/01/2024,SIR,6220
03/01/2024,Subway,3573658
03/02/2024,AAR,19380
03/02/2024,BT,826820
03/02/2024,Bus,689029
03/02/2024,LIRR,98266
03/02/2024,MNR,85586
03/02/2024,SIR,2084
03/02/2024,Subway,2094029
03/03/2024,AAR,21351
03/03/2024,BT,860095
03/03/2024,Bus,686787
03/03/2024,LIRR,93906
03/03/2024,MNR,85095
03/03/2024,SIR,1981
03/03/2024,Subway,1961510
03/04/2024,AAR,32231
03/04/2024,BT,891094
03/04/2024,Bus,1319592
03/04/2024,LIRR,219565
03/04/2024,MNR,188845
03/04/2024,SIR,7229
03/04/2024,Subway,3539671
03/05/2024,AAR,34277
03/05/2024,BT,872846
03/05/2024,Bus,1263377
03/05/2024,LIRR,236999
03/05/2024,MNR,204515
03/05/2024,SIR,7344
03/05/2024,Subway,3819514
03/06/2024,AAR,35207
03/06/2024,BT,894426
03/06/2024,Bus,1273337
03/06/2024,LIRR,225080
03/06/2024,MNR,198040
03/06/2024,SIR,7555
03/06/2024,Subway,3865589
03/07/2024,AAR,34235
03/07/2024,BT,946074
03/07/2024,Bus,1334827
03/07/2024,LIRR,226926
03/07/2024,MNR,197659
03/07/2024,SIR,7414
03/07/2024,Subway,3893731
03/08/2024,AAR,34613
03/08/2024,BT,992246
03/08/2024,Bus,1291469
03/08/2024,LIRR,226372
03/08/2024,MNR,192899
03/08/2024,SIR,6588
03/08/2024,Subway,3685219
03/09/2024,AAR,19661
03/09/2024,BT,860563
03/09/2024,Bus,747405
03/09/2024,LIRR,113368
03/09/2024,MNR,97183
03/09/2024,SIR,2174
03/09/2024,Subway,2128635
03/10/2024,AAR,20080
03/10/2024,BT,821120
03/10/2024,Bus,630566
03/10/2024,LIRR,90567
03/10/2024,MNR,77768
03/10/2024,SIR,1750
03/10/2024,Subway,1803578
03/11/2024,AAR,31600
03/11/2024,BT,873234
03/11/2024,Bus,1270081
03/11/2024,LIRR,218755
03/11/2024,MNR,188108
03/11/2024,SIR,6854
03/11/2024,Subway,3497588
03/12/2024,AAR,34978
03/12/2024,BT,915856
03/12/2024,Bus,1370319
03/12/2024,LIRR,239002
03/12/2024,MNR,213584
03/12/2024,SIR,7820
03/12/2024,Subway,3988438
03/13/2024,AAR,36469
03/13/2024,BT,942026
03/13/2024,Bus,1377062
03/13/2024,LIRR,237603
03/13/2024,MNR,212582
03/13/2024,SIR,8100
03/13/2024,Subway,4024943
03/14/2024,AAR,36111
03/14/2024,BT,974694
03/14/2024,Bus,1368263
03/14/2024,LIRR,240124
03/14/2024,MNR,211962
03/14/2024,SIR,7658
03/14/2024,Subway,4049186
03/15/2024,AAR,33266
03/15/2024,BT,991245
03/15/2024,Bus,1275542
03/15/2024,LIRR,227481
03/15/2024,MNR,199285
03/15/2024,SIR,6558
03/15/2024,Subway,3643013
03/16/2024,AAR,20796
03/16/2024,BT,927686
03/16/2024,Bus,838318
03/16/2024,LIRR,138156
03/16/2024,MNR,129667
03/16/2024,SIR,3108
03/16/2024,Subway,2553056
03/17/2024,AAR,20237
03/17/2024,BT,865840
03/17/2024,Bus,625861
03/17/2024,LIRR,103993
03/17/2024,MNR,86964
03/17/2024,SIR,2078
03/17/2024,Subway,1972170
03/18/2024,AAR,31905
03/18/2024,BT,899570
03/18/2024,Bus,1296423
03/18/2024,LIRR,221451
03/18/2024,MNR,190770
03/18/2024,SIR,7072
03/18/2024,Subway,3482565
03/19/2024,AAR,34899
03/19/2024,BT,913930
03/19/2024,Bus,1336910
03/19/2024,LIRR,242771
03/19/2024,MNR,210028
03/19/2024,SIR,7795
03/19/2024,Subway,3869116
03/20/2024,AAR,35998
03/20/2024,BT,931986
03/20/2024,Bus,1334002
03/20/2024,LIRR,234446
03/20/2024,MNR,206030
03/20/2024,SIR,7700
03/20/2024,Subway,3886104
03/21/2024,AAR,35097
03/21/2024,BT,951848
03/21/2024,Bus,1317112
03/21/2024,LIRR,228782
03/21/2024,MNR,200037
03/21/2024,SIR,7292
03/21/2024,Subway,3862248
03/22/2024,AAR,33549
03/22/2024,BT,980093
03/22/2024,Bus,1251225
03/22/2024,LIRR,225175
03/22/2024,MNR,187489
03/22/2024,SIR,6299
03/22/2024,Subway,3581959
03/23/2024,AAR,17633
03/23/2024,BT,736622
03/23/2024,Bus,587004
03/23/2024,LIRR,95770
03/23/2024,MNR,77331
03/23/2024,SIR,1766
03/23/2024,Subway,1863863
03/24/2024,AAR,22334
03/24/2024,BT,864706
03/24/2024,Bus,653413
03/24/2024,LIRR,95973
03/24/2024,MNR,80451
03/24/2024,SIR,1890
03/24/2024,Subway,1912946
03/25/2024,AAR,31947
03/25/2024,BT,906615
03/25/2024,Bus,1281676
03/25/2024,LIRR,224068
03/25/2024,MNR,192720
03/25/2024,SIR,7032
03/25/2024,Subway,3583716
03/26/2024,AAR,34874
03/26/2024,BT,919136
03/26/2024,Bus,1355991
03/26/2024,LIRR,239790
03/26/2024,MNR,211566
03/26/2024,SIR,7754
03/26/2024,Subway,3969793
03/27/2024,AAR,35627
03/27/2024,BT,948272
03/27/2024,Bus,1342695
03/27/2024,LIRR,241268
03/27/2024,MNR,207744
03/27/2024,SIR,7628
03/27/2024,Subway,4014011
03/28/2024,AAR,34416
03/28/2024,BT,958838
03/28/2024,Bus,1223847
03/28/2024,LIRR,239840
03/28/2024,MNR,200583
03/28/2024,SIR,6780
03/28/2024,Subway,3910547
03/29/2024,AAR,30293
03/29/2024,BT,970592
03/29/2024,Bus,1096254
03/29/2024,LIRR,241583
03/29/2024,MNR,198343
03/29/2024,SIR,5092
03/29/2024,Subway,3372535
03/30/2024,AAR,19891
03/30/2024,BT,909745
03/30/2024,Bus,801723
03/30/2024,LIRR,135355
03/30/2024,MNR,111061
03/30/2024,SIR,2748
03/30/2024,Subway,2526569
03/31/2024,AAR,23316
03/31/2024,BT,936601
03/31/2024,Bus,606411
03/31/2024,LIRR,121273
03/31/2024,MNR,98458
03/31/2024,SIR,2096
03/31/2024,Subway,1936295
04/01/2024,AAR,30083
04/01/2024,BT,921607
04/01/2024,Bus,1168598
04/01/2024,LIRR,208291
04/01/2024,MNR,180107
04/01/2024,SIR,6053
04/01/2024,Subway,3321989
04/02/2024,AAR,34415
04/02/2024,BT,894314
04/02/2024,Bus,1247638
04/02/2024,LIRR,234615
04/02/2024,MNR,206753
04/02/2024,SIR,7289
04/02/2024,Subway,3900061
04/03/2024,AAR,34971
04/03/2024,BT,856109
04/03/2024,Bus,1162660
04/03/2024,LIRR,222764
04/03/2024,MNR,195001
04/03/2024,SIR,6815
04/03/2024,Subway,3890305
04/04/2024,AAR,34712
04/04/2024,BT,961556
04/04/2024,Bus,1339531
04/04/2024,LIRR,232730
04/04/2024,MNR,201745
04/04/2024,SIR,7180
04/04/2024,Subway,4100733
04/05/2024,AAR,34503
04/05/2024,BT,986253
04/05/2024,Bus,1263607
04/05/2024,LIRR,225107
04/05/2024,MNR,202580
04/05/2024,SIR,6309
04/05/2024,Subway,3800800
04/06/2024,AAR,21444
04/06/2024,BT,931595
04/06/2024,Bus,822825
04/06/2024,LIRR,128106
04/06/2024,MNR,117095
04/06/2024,SIR,2555
04/06/2024,Subway,2477127
04/07/2024,AAR,21759
04/07/2024,BT,878338
04/07/2024,Bus,651153
04/07/2024,LIRR,101624
04/07/2024,MNR,94103
04/07/2024,SIR,2033
04/07/2024,Subway,1899641
04/08/2024,AAR,31777
04/08/2024,BT,883899
04/08/2024,Bus,1258402
04/08/2024,LIRR,220359
04/08/2024,MNR,194106
04/08/2024,SIR,6873
04/08/2024,Subway,3506719
04/09/2024,AAR,36151
04/09/2024,BT,970225
04/09/2024,Bus,1366571
04/09/2024,LIRR,251964
04/09/2024,MNR,228390
04/09/2024,SIR,7937
04/09/2024,Subway,4042674
04/10/2024,AAR,35534
04/10/2024,BT,950832
04/10/2024,Bus,1245909
04/10/2024,LIRR,235585
04/10/2024,MNR,216591
04/10/2024,SIR,7115
04/10/2024,Subway,3791945
04/11/2024,AAR,35354
04/11/2024,BT,968131
04/11/2024,Bus,1315916
04/11/2024,LIRR,241215
04/11/2024,MNR,205013
04/11/2024,SIR,7326
04/11/2024,Subway,4000485
04/12/2024,AAR,33701
04/12/2024,BT,984025
04/12/2024,Bus,1240823
04/12/2024,LIRR,225168
04/12/2024,MNR,191755
04/12/2024,SIR,6265
04/12/2024,Subway,3668439
04/13/2024,AAR,21606
04/13/2024,BT,934171
04/13/2024,Bus,824356
04/13/2024,LIRR,120351
04/13/2024,MNR,110542
04/13/2024,SIR,2609
04/13/2024,Subway,2535112
04/14/2024,AAR,21766
04/14/2024,BT,900793
04/14/2024,Bus,664358
04/14/2024,LIRR,103711
04/14/2024,MNR,93633
04/14/2024,SIR,2145
04/14/2024,Subway,2068885
04/15/2024,AAR,32975
04/15/2024,BT,938045
04/15/2024,Bus,1319005
04/15/2024,LIRR,233386
04/15/2024,MNR,203835
04/15/2024,SIR,7374
04/15/2024,Subway,3704177
04/16/2024,AAR,35869
04/16/2024,BT,946250
04/16/2024,Bus,1370151
04/16/2024,LIRR,243835
04/16/2024,MNR,220030
04/16/2024,SIR,8017
04/16/2024,Subway,4033514
04/17/2024,AAR,35970
04/17/2024,BT,946559
04/17/2024,Bus,1347870
04/17/2024,LIRR,243323
04/17/2024,MNR,214829
04/17/2024,SIR,7805
04/17/2024,Subway,4021256
04/18/2024,AAR,34816
04/18/2024,BT,960125
04/18/2024,Bus,1303010
04/18/2024,LIRR,230634
04/18/2024,MNR,203859
04/18/2024,SIR,7271
04/18/2024,Subway,3966226
04/19/2024,AAR,33749
04/19/2024,BT,1005000
04/19/2024,Bus,1278086
04/19/2024,LIRR,223518
04/19/2024,MNR,205809
04/19/2024,SIR,6252
04/19/2024,Subway,3705782
04/20/2024,AAR,21228
04/20/2024,BT,952549
04/20/2024,Bus,830016
04/20/2024,LIRR,125999
04/20/2024,MNR,123804
04/20/2024,SIR,2793
04/20/2024,Subway,2537525
04/21/2024,AAR,20807
04/21/2024,BT,876733
04/21/2024,Bus,651681
04/21/2024,LIRR,101817
04/21/2024,MNR,98834
04/21/2024,SIR,2017
04/21/2024,Subway,1918237
04/22/2024,AAR,29919
04/22/2024,BT,906928
04/22/2024,Bus,1146285
04/22/2024,LIRR,229680
04/22/2024,MNR,206229
04/22/2024,SIR,6171
04/22/2024,Subway,3219677
04/23/2024,AAR,31727
04/23/2024,BT,873846
04/23/2024,Bus,1176798
04/23/2024,LIRR,238274
04/23/2024,MNR,221191
04/23/2024,SIR,7063
04/23/2024,Subway,3522218
04/24/2024,AAR,32658
04/24/2024,BT,884275
04/24/2024,Bus,1180243
04/24/2024,LIRR,233010
04/24/2024,MNR,215927
04/24/2024,SIR,6847
04/24/2024,Subway,3608010
04/25/2024,AAR,32999
04/25/2024,BT,966560
04/25/2024,Bus,1191480
04/25/2024,LIRR,242243
04/25/2024,MNR,217219
04/25/2024,SIR,6820
04/25/2024,Subway,3723894
04/26/2024,AAR,31859
04/26/2024,BT,960070
04/26/2024,Bus,1143792
04/26/2024,LIRR,229885
04/26/2024,MNR,198590
04/26/2024,SIR,5647
04/26/2024,Subway,3431590
04/27/2024,AAR,20591
04/27/2024,BT,915285
04/27/2024,Bus,801494
04/27/2024,LIRR,123192
04/27/2024,MNR,109447
04/27/2024,SIR,2479
04/27/2024,Subway,2506779
04/28/2024,AAR,21057
04/28/2024,BT,884153
04/28/2024,Bus,649572
04/28/2024,LIRR,100214
04/28/2024,MNR,91619
04/28/2024,SIR,1965
04/28/2024,Subway,2084950
04/29/2024,AAR,30504
04/29/2024,BT,870512
04/29/2024,Bus,1161990
04/29/2024,LIRR,225362
04/29/2024,MNR,201385
04/29/2024,SIR,6385
04/29/2024,Subway,3323706
04/30/2024,AAR,32717
04/30/2024,BT,876200
04/30/2024,Bus,1193514
04/30/2024,LIRR,240862
04/30/2024,MNR,218592
04/30/2024,SIR,6886
04/30/2024,Subway,3638986
05/01/2024,AAR,35701
05/01/2024,BT,959302
05/01/2024,Bus,1350660
05/01/2024,LIRR,230682
05/01/2024,MNR,205030
05/01/2024,SIR,7757
05/01/2024,Subway,4032791
05/02/2024,AAR,36244
05/02/2024,BT,985377
05/02/2024,Bus,1349838
05/02/2024,LIRR,235003
05/02/2024,MNR,210951
05/02/2024,SIR,7475
05/02/2024,Subway,4061242
05/03/2024,AAR,34860
05/03/2024,BT,1009380
05/03/2024,Bus,1285012
05/03/2024,LIRR,226880
05/03/2024,MNR,204190
05/03/2024,SIR,6516
05/03/2024,Subway,3780888
05/04/2024,AAR,22523
05/04/2024,BT,954647
05/04/2024,Bus,849249
05/04/2024,LIRR,123516
05/04/2024,MNR,122719
05/04/2024,SIR,2769
05/04/2024,Subway,2563658
05/05/2024,AAR,20709
05/05/2024,BT,823309
05/05/2024,Bus,578132
05/05/2024,LIRR,99491
05/05/2024,MNR,87988
05/05/2024,SIR,2571
05/05/2024,Subway,1889174
05/06/2024,AAR,33424
05/06/2024,BT,934306
05/06/2024,Bus,1295794
05/06/2024,LIRR,229643
05/06/2024,MNR,200506
05/06/2024,SIR,6869
05/06/2024,Subway,3652105
05/07/2024,AAR,36309
05/07/2024,BT,959055
05/07/2024,Bus,1375535
05/07/2024,LIRR,250953
05/07/2024,MNR,227303
05/07/2024,SIR,7966
05/07/2024,Subway,4098321
05/08/2024,AAR,36981
05/08/2024,BT,973565
05/08/2024,Bus,1350511
05/08/2024,LIRR,244202
05/08/2024,MNR,221059
05/08/2024,SIR,7623
05/08/2024,Subway,4087477
05/09/2024,AAR,35927
05/09/2024,BT,1004630
05/09/2024,Bus,1354139
05/09/2024,LIRR,247959
05/09/2024,MNR,218370
05/09/2024,SIR,7344
05/09/2024,Subway,4086528
05/10/2024,AAR,34539
05/10/2024,BT,1006475
05/10/2024,Bus,1212090
05/10/2024,LIRR,228020
05/10/2024,MNR,195091
05/10/2024,SIR,5894
05/10/2024,Subway,3677268
05/11/2024,AAR,22810
05/11/2024,BT,1007785
05/11/2024,Bus,845713
05/11/2024,LIRR,134051
05/11/2024,MNR,117308
05/11/2024,SIR,3078
05/11/2024,Subway,2648580
05/12/2024,AAR,24531
05/12/2024,BT,933869
05/12/2024,Bus,559614
05/12/2024,LIRR,114118
05/12/2024,MNR,98717
05/12/2024,SIR,1755
05/12/2024,Subway,1858872
05/13/2024,AAR,31980
05/13/2024,BT,957789
05/13/2024,Bus,1264180
05/13/2024,LIRR,244216
05/13/2024,MNR,209794
05/13/2024,SIR,7137
05/13/2024,Subway,3703066
05/14/2024,AAR,35800
05/14/2024,BT,968597
05/14/2024,Bus,1343633
05/14/2024,LIRR,260745
05/14/2024,MNR,226656
05/14/2024,SIR,7698
05/14/2024,Subway,4116655
05/15/2024,AAR,36951
05/15/2024,BT,947214
05/15/2024,Bus,1288427
05/15/2024,LIRR,248434
05/15/2024,MNR,219840
05/15/2024,SIR,7856
05/15/2024,Subway,4114615
05/16/2024,AAR,35940
05/16/2024,BT,990185
05/16/2024,Bus,1306481
05/16/2024,LIRR,243988
05/16/2024,MNR,215601
05/16/2024,SIR,7590
05/16/2024,Subway,4105026
05/17/2024,AAR,34945
05/17/2024,BT,1028502
05/17/2024,Bus,1270674
05/17/2024,LIRR,241980
05/17/2024,MNR,215838
05/17/2024,SIR,6569
05/17/2024,Subway,3816914
05/18/2024,AAR,21562
05/18/2024,BT,972936
05/18/2024,Bus,792454
05/18/2024,LIRR,131709
05/18/2024,MNR,130279
05/18/2024,SIR,2855
05/18/2024,Subway,2691368
05/19/2024,AAR,22305
05/19/2024,BT,942844
05/19/2024,Bus,657256
05/19/2024,LIRR,112130
05/19/2024,MNR,106408
05/19/2024,SIR,2228
05/19/2024,Subway,2121485
05/20/2024,AAR,32417
05/20/2024,BT,961239
05/20/2024,Bus,1291703
05/20/2024,LIRR,236846
05/20/2024,MNR,216450
05/20/2024,SIR,7160
05/20/2024,Subway,3682061
05/21/2024,AAR,35819
05/21/2024,BT,966865
05/21/2024,Bus,1349876
05/21/2024,LIRR,252506
05/21/2024,MNR,234587
05/21/2024,SIR,7775
05/21/2024,Subway,4029557
05/22/2024,AAR,36940
05/22/2024,BT,996779
05/22/2024,Bus,1357841
05/22/2024,LIRR,258544
05/22/2024,MNR,233098
05/22/2024,SIR,8086
05/22/2024,Subway,4104021
05/23/2024,AAR,34785
05/23/2024,BT,1016554
05/23/2024,Bus,1275297
05/23/2024,LIRR,250848
05/23/2024,MNR,215083
05/23/2024,SIR,7442
05/23/2024,Subway,3863099
05/24/2024,AAR,33663
05/24/2024,BT,1039719
05/24/2024,Bus,1243655
05/24/2024,LIRR,250907
05/24/2024,MNR,209130
05/24/2024,SIR,6663
05/24/2024,Subway,3583244
05/25/2024,AAR,20733
05/25/2024,BT,928412
05/25/2024,Bus,805680
05/25/2024,LIRR,135961
05/25/2024,MNR,120036
05/25/2024,SIR,3031
05/25/2024,Subway,2347159
05/26/2024,AAR,22762
05/26/2024,BT,908474
05/26/2024,Bus,652393
05/26/2024,LIRR,120709
05/26/2024,MNR,101017
05/26/2024,SIR,2710
05/26/2024,Subway,2019012
05/27/2024,AAR,12673
05/27/2024,BT,745291
05/27/2024,Bus,594031
05/27/2024,LIRR,99975
05/27/2024,MNR,81042
05/27/2024,SIR,2123
05/27/2024,Subway,1667890
05/28/2024,AAR,34485
05/28/2024,BT,972840
05/28/2024,Bus,1300611
05/28/2024,LIRR,257078
05/28/2024,MNR,227311
05/28/2024,SIR,7609
05/28/2024,Subway,3825781
05/29/2024,AAR,36435
05/29/2024,BT,959947
05/29/2024,Bus,1309889
05/29/2024,LIRR,254749
05/29/2024,MNR,227379
05/29/2024,SIR,8090
05/29/2024,Subway,4006764
05/30/2024,AAR,35372
05/30/2024,BT,1002919
05/30/2024,Bus,1301028
05/30/2024,LIRR,253843
05/30/2024,MNR,219887
05/30/2024,SIR,7550
05/30/2024,Subway,3979959
05/31/2024,AAR,35020
05/31/2024,BT,1025661
05/31/2024,Bus,1257526
05/31/2024,LIRR,245017
05/31/2024,MNR,211027
05/31/2024,SIR,6644
05/31/2024,Subway,3688627
06/01/2024,AAR,22726
06/01/2024,BT,1003362
06/01/2024,Bus,848601
06/01/2024,LIRR,128555
06/01/2024,MNR,110948
06/01/2024,SIR,2980
06/01/2024,Subway,2446153
06/02/2024,AAR,22640
06/02/2024,BT,944876
06/02/2024,Bus,651637
06/02/2024,LIRR,114504
06/02/2024,MNR,92567
06/02/2024,SIR,2339
06/02/2024,Subway,1978037
06/03/2024,AAR,33679
06/03/2024,BT,951379
06/03/2024,Bus,1294956
06/03/2024,LIRR,225413
06/03/2024,MNR,197640
06/03/2024,SIR,7168
06/03/2024,Subway,3611491
06/04/2024,AAR,36865
06/04/2024,BT,964701
06/04/2024,Bus,1327963
06/04/2024,LIRR,255090
06/04/2024,MNR,233237
06/04/2024,SIR,7800
06/04/2024,Subway,3979793
06/05/2024,AAR,37800
06/05/2024,BT,990705
06/05/2024,Bus,1338427
06/05/2024,LIRR,264512
06/05/2024,MNR,230173
06/05/2024,SIR,7942
06/05/2024,Subway,4051943
06/06/2024,AAR,35234
06/06/2024,BT,993746
06/06/2024,Bus,1207899
06/06/2024,LIRR,245631
06/06/2024,MNR,219447
06/06/2024,SIR,7059
06/06/2024,Subway,3774324
06/07/2024,AAR,35464
06/07/2024,BT,1040780
06/07/2024,Bus,1254339
06/07/2024,LIRR,252098
06/07/2024,MNR,214062
06/07/2024,SIR,6393
06/07/2024,Subway,3752412
06/08/2024,AAR,23371
06/08/2024,BT,1002254
06/08/2024,Bus,842779
06/08/2024,LIRR,159020
06/08/2024,MNR,135138
06/08/2024,SIR,3150
06/08/2024,Subway,2673220
06/09/2024,AAR,22435
06/09/2024,BT,966063
06/09/2024,Bus,680981
06/09/2024,LIRR,132945
06/09/2024,MNR,107497
06/09/2024,SIR,2492
06/09/2024,Subway,2134551
06/10/2024,AAR,32970
06/10/2024,BT,964238
06/10/2024,Bus,1355986
06/10/2024,LIRR,240121
06/10/2024,MNR,211542
06/10/2024,SIR,7701
06/10/2024,Subway,3702212
06/11/2024,AAR,36206
06/11/2024,BT,955762
06/11/2024,Bus,1390440
06/11/2024,LIRR,259101
06/11/2024,MNR,230796
06/11/2024,SIR,8500
06/11/2024,Subway,3995425
06/12/2024,AAR,36693
06/12/2024,BT,952603
06/12/2024,Bus,1355294
06/12/2024,LIRR,256255
06/12/2024,MNR,224305
06/12/2024,SIR,8138
06/12/2024,Subway,3977760
06/13/2024,AAR,35363
06/13/2024,BT,969399
06/13/2024,Bus,1310210
06/13/2024,LIRR,254575
06/13/2024,MNR,221855
06/13/2024,SIR,7675
06/13/2024,Subway,3936941
06/14/2024,AAR,34757
06/14/2024,BT,1017050
06/14/2024,Bus,1212740
06/14/2024,LIRR,247019
06/14/2024,MNR,204586
06/14/2024,SIR,5973
06/14/2024,Subway,3517062
06/15/2024,AAR,23580
06/15/2024,BT,1033025
06/15/2024,Bus,851502
06/15/2024,LIRR,142102
06/15/2024,MNR,122409
06/15/2024,SIR,3104
06/15/2024,Subway,2431810
06/16/2024,AAR,24200
06/16/2024,BT,1001387
